Date,Open,High,Low,Close,Volume,isin,ticker_used
2009-08-07,87.18492220564116,87.18492220564116,86.91136546810928,86.62999725341797,338,IE00B3F81R35,IE00B3F81R35
2009-08-10,86.98172614444728,86.98172614444728,86.7003578791599,86.9504623413086,790,IE00B3F81R35,IE00B3F81R35
2009-08-11,86.8410348473258,87.21618852811791,86.8410348473258,87.05987548828125,2864,IE00B3F81R35,IE00B3F81R35
2009-08-12,86.99735079943557,87.2865364920703,86.99735079943557,87.12240600585938,164,IE00B3F81R35,IE00B3F81R35
2009-08-13,87.18493966666063,87.21619750747791,87.06770189323277,87.38814544677734,45844,IE00B3F81R35,IE00B3F81R35
2009-08-14,87.52881420384094,87.58352436010013,87.38813009303729,87.59915924072266,4922,IE00B3F81R35,IE00B3F81R35
2009-08-17,87.38813747729854,87.71640440555198,87.38813747729854,87.5444564819336,201,IE00B3F81R35,IE00B3F81R35
2009-08-18,87.5835187465026,87.5835187465026,87.27870418645821,87.52880859375,1061,IE00B3F81R35,IE00B3F81R35
2009-08-19,87.75548013962027,87.75548013962027,87.47411189277824,87.65387725830078,1049,IE00B3F81R35,IE00B3F81R35
2009-08-20,87.4662940279986,87.71639845548904,87.4662940279986,87.63042449951172,1474,IE00B3F81R35,IE00B3F81R35
2009-08-21,87.66169109321484,87.66169109321484,87.3959517763688,87.42721557617188,204,IE00B3F81R35,IE00B3F81R35
2009-08-24,87.51318336062181,87.5366297180799,87.26307894280284,87.4584732055664,1180,IE00B3F81R35,IE00B3F81R35
2009-08-25,87.73202737341224,87.73202737341224,87.44284170667396,87.63042449951172,529,IE00B3F81R35,IE00B3F81R35
2009-08-26,87.66168113733312,87.81017671583268,87.56788974857595,87.73983764648438,4070,IE00B3F81R35,IE00B3F81R35
2009-08-27,87.81799415563565,87.8961506647869,87.5757071883789,87.73983764648438,2754,IE00B3F81R35,IE00B3F81R35
2009-08-28,87.8570702434094,87.90396295356042,87.59914841166055,87.7789077758789,7325,IE00B3F81R35,IE00B3F81R35
2009-09-01,87.76330386863175,88.05248957720552,87.7476689854868,87.97432708740234,179,IE00B3F81R35,IE00B3F81R35
2009-09-02,88.16969991329307,88.16969991329307,87.8961491544843,88.00556945800781,246,IE00B3F81R35,IE00B3F81R35
2009-09-03,88.06810860546612,88.06810860546612,87.73984765182222,87.98995208740234,2429,IE00B3F81R35,IE00B3F81R35
2009-09-04,87.96651357994065,88.07593390758852,87.84145836950843,88.04467010498047,46246,IE00B3F81R35,IE00B3F81R35
2009-09-07,88.19315358730266,88.24786970656389,87.94304916378766,88.16189575195312,355,IE00B3F81R35,IE00B3F81R35
2009-09-08,87.89617020940187,88.24788352322875,87.89617020940187,88.13064575195312,7919,IE00B3F81R35,IE00B3F81R35
2009-09-09,88.28693123156036,88.28693123156036,87.88051384275784,87.98211669921875,1912,IE00B3F81R35,IE00B3F81R35
2009-09-10,88.0055780852943,88.26349995300949,87.94305048773427,87.92742156982422,70473,IE00B3F81R35,IE00B3F81R35
2009-09-11,87.94304450075744,88.12280984076449,87.94304450075744,88.31038665771484,15293,IE00B3F81R35,IE00B3F81R35
2009-09-14,88.45105792987596,88.45105792987596,87.98211297404856,88.26348114013672,248,IE00B3F81R35,IE00B3F81R35
2009-09-15,88.34948911557026,88.34948911557026,88.0446744787005,88.22443389892578,34924,IE00B3F81R35,IE00B3F81R35
2009-09-16,88.43543867658461,88.43543867658461,88.13062412384886,88.19314575195312,17914,IE00B3F81R35,IE00B3F81R35
2009-09-17,88.27132247159324,88.28695139040241,88.02902950784926,88.18534851074219,19862,IE00B3F81R35,IE00B3F81R35
2009-09-18,88.41980300914292,88.41980300914292,88.17751604963054,88.24004364013672,261,IE00B3F81R35,IE00B3F81R35
2009-09-21,88.16189846407244,88.41981437287916,88.16189846407244,88.25568389892578,1171,IE00B3F81R35,IE00B3F81R35
2009-09-22,88.31039180419243,88.31039180419243,88.08373373747867,88.27131652832031,546,IE00B3F81R35,IE00B3F81R35
2009-09-23,88.31823547940724,88.44329071044922,88.11502371044483,88.44329071044922,2394,IE00B3F81R35,IE00B3F81R35
2009-09-24,88.74026837561405,88.7480858165711,88.55269153336681,88.70118713378906,2618,IE00B3F81R35,IE00B3F81R35
2009-09-25,88.87315696527516,88.87315696527516,88.62305245963861,88.77936553955078,589,IE00B3F81R35,IE00B3F81R35
2009-09-28,88.67772106021673,88.9043790939013,88.67772106021673,88.81840515136719,18389,IE00B3F81R35,IE00B3F81R35
2009-09-29,88.89658478853447,88.89658478853447,88.74027174122675,88.87313842773438,389,IE00B3F81R35,IE00B3F81R35
2009-09-30,88.99035889900983,88.99035889900983,88.7637008503933,88.94346618652344,333,IE00B3F81R35,IE00B3F81R35
2009-10-01,89.0763323285667,89.17011775299345,88.81059304578585,89.13104248046875,711,IE00B3F81R35,IE00B3F81R35
2009-10-02,89.27172757293269,89.27172757293269,88.96691301423704,89.05288696289062,648,IE00B3F81R35,IE00B3F81R35
2009-10-05,89.20139143769725,89.20139143769725,88.94347552897172,89.11541748046875,11752,IE00B3F81R35,IE00B3F81R35
2009-10-06,89.17012170086736,89.22483781815122,89.07633627228842,89.20138549804688,1532,IE00B3F81R35,IE00B3F81R35
2009-10-07,89.1388731760025,89.37334273489665,89.1388731760025,89.28736877441406,2062,IE00B3F81R35,IE00B3F81R35
2009-10-08,89.36551417728334,89.45930556694981,89.16230844411189,89.3264389038086,1910,IE00B3F81R35,IE00B3F81R35
2009-10-09,89.09980089713582,89.16232850431459,88.98256312441585,88.96693420410156,5148,IE00B3F81R35,IE00B3F81R35
2009-10-12,89.00599962143114,89.13887226269935,88.98255326207799,89.06852722167969,1031,IE00B3F81R35,IE00B3F81R35
2009-10-13,89.09978286288295,89.271730766341,89.09978286288295,89.25609588623047,450,IE00B3F81R35,IE00B3F81R35
2009-10-14,89.23266310208072,89.23266310208072,89.09197897448483,89.17013549804688,605,IE00B3F81R35,IE00B3F81R35
2009-10-15,89.1154133029301,89.1935757788992,89.01381043231387,88.99036407470703,757722,IE00B3F81R35,IE00B3F81R35
2009-10-16,89.03727722167969,89.10762227360232,88.89659308079553,89.03727722167969,9930,IE00B3F81R35,IE00B3F81R35
2009-10-19,88.9043854219509,89.0372520833394,88.9043854219509,89.05288696289062,4111,IE00B3F81R35,IE00B3F81R35
2009-10-20,88.7871643585205,89.41242847293789,88.7871643585205,89.17013549804688,6131,IE00B3F81R35,IE00B3F81R35
2009-10-21,89.30299432962019,89.30299432962019,88.84186077492186,89.20138549804688,3520,IE00B3F81R35,IE00B3F81R35
2009-10-22,89.24048390383155,89.24048390383155,89.24048390383155,89.34208679199219,42,IE00B3F81R35,IE00B3F81R35
2009-10-23,89.26393272914603,89.32646033726022,89.26393272914603,89.29519653320312,970,IE00B3F81R35,IE00B3F81R35
2009-10-26,89.3029952357064,89.3029952357064,89.24046764071295,89.33425903320312,437,IE00B3F81R35,IE00B3F81R35
2009-10-27,89.36553817725307,89.45932959210812,89.36553817725307,89.60001373291016,2683,IE00B3F81R35,IE00B3F81R35
2009-10-28,89.70943182166519,89.70943182166519,89.60782893033804,89.70161437988281,6928,IE00B3F81R35,IE00B3F81R35
2009-10-29,89.63126012041518,89.67815283724981,89.42804840919857,89.40460205078125,19394,IE00B3F81R35,IE00B3F81R35
2009-10-30,89.52185495961471,89.60001148855567,89.52185495961471,89.70161437988281,563,IE00B3F81R35,IE00B3F81R35
2009-11-02,89.740684280732,89.740684280732,89.66252776167167,89.68597412109375,378,IE00B3F81R35,IE00B3F81R35
2009-11-03,89.82664767013293,89.82664767013293,89.71722736373259,89.6234359741211,11796,IE00B3F81R35,IE00B3F81R35
2009-11-04,89.45930895983744,89.55310035306111,89.45930895983744,89.4983901977539,415,IE00B3F81R35,IE00B3F81R35
2009-11-05,89.52967893005695,89.53749040944803,89.44370495306426,89.42807006835938,838,IE00B3F81R35,IE00B3F81R35
2009-11-06,89.51403168800762,89.51403168800762,89.38116500116519,89.49058532714844,661,IE00B3F81R35,IE00B3F81R35
2009-11-09,89.51402474510078,89.67034374363851,89.50620730443387,89.65470886230469,11412,IE00B3F81R35,IE00B3F81R35
2009-11-10,89.62345952412701,89.8188538316077,89.62345952412701,89.78759002685547,3364,IE00B3F81R35,IE00B3F81R35
2009-11-11,89.71723592113338,89.82665623797044,89.70160103989377,89.84228515625,2448,IE00B3F81R35,IE00B3F81R35
2009-11-12,89.85791015625,89.85791015625,89.7797536475266,89.85791015625,3090,IE00B3F81R35,IE00B3F81R35
2009-11-13,89.9517059104347,89.9517059104347,89.88918427405243,89.86573791503906,565,IE00B3F81R35,IE00B3F81R35
2009-11-16,89.9751409823698,90.05329748508352,89.9751409823698,90.02203369140625,5062,IE00B3F81R35,IE00B3F81R35
2009-11-17,90.07675565378239,90.16272960693122,90.02204549841127,90.1470947265625,11249,IE00B3F81R35,IE00B3F81R35
2009-11-18,90.17053985595703,90.26432527885109,89.81882663122664,90.17053985595703,567,IE00B3F81R35,IE00B3F81R35
2009-11-19,90.17839340076983,90.19402828718533,90.10023685757835,90.24092102050781,4661,IE00B3F81R35,IE00B3F81R35
2009-11-20,90.21744806202615,90.31123946398787,90.21744806202615,90.22526550292969,444,IE00B3F81R35,IE00B3F81R35
